start	end	text
260	2140	Приветствую, с вами Вектор Т13.
2920	5860	В прошлом уроке мы поговорили с вами о WebGPU.
6500	9340	О том, как можно определить использование виртуальной машины,
9540	12000	определить использование антидетекта, виртуального сервера,
12920	16340	или же выделенного сервера с помощью технологии WebGPU.
17280	20320	Однако мы на этом не останавливаемся.
20580	23820	Точнее, на этом не останавливаются исследователи антифрод-систем.
24260	28260	И сегодня я покажу вам, что такое отпечаток WebGPU,
28260	31960	как он формируется, какие есть методики его подмены.
32620	36140	Итак, когда дело касается отпечатка WebGPU,
36900	40600	большинство пользователей вспоминают про веб-ресурс BrowserLeaks.
41100	41940	Вот он перед вами.
42600	46560	И они воспринимают вот этот отпечаток, вот этот хэш,
46620	50400	точнее, как отпечаток WebGPU, действительно реальный.
50940	57520	Но на самом деле этот хэш не имеет к отпечатку WebGPU ничего общего.
57520	58520	Объясню почему.
58520	60520	Если мы нажмем здесь на JSON-дамп,
60520	66520	то мы видим, какую информацию собирает данный веб-ресурс нашего ПК,
66520	70520	и, соответственно, затем он преобразует ее в удобный машиночитабельный хэш,
70520	72520	который мы видим сейчас перед собой.
72520	77520	И при унификации такого подхода, то есть каждая видеокарта,
77520	81520	каждый пользователь со своей видеокартой, когда придет на этот веб-ресурс,
81520	83520	он будет видеть один и тот же отпечаток.
83520	86520	Потому что данная, в данном случае, даже модель,
86520	87080	где она находится,
87080	91080	модель видеокарты не используется, не раскрывается.
91080	94080	А все остальные константы, которые мы видим сейчас,
94080	96080	которые ответственны за обработку графики,
96080	100080	они являются одинаковыми на большинстве видеокарт.
100080	105080	То есть вы не отличите видеокарту третьего семейства от видеокарты четвертого семейства,
105080	111080	или же видеокарту первого семейства от видеокарты десятого, точнее семейства от шестнадцатого.
112080	114080	Что же делать в таком случае?
114080	117080	Есть, наверняка, какой-то отпечаток.
117080	119080	Я вам сейчас про него расскажу.
119080	125080	В июне месяце 2025 года, то есть совершенно недавно,
125080	128080	на выставке V-Sec в США
128080	130080	была представлена технология,
130080	136080	которая позволяет создать действительно реальный отпечаток WebGPU.
136080	138080	И более того, вам скажу,
138080	141080	технология невероятно простая,
141080	146080	и она призвана заменить собой устаревший уже отпечаток WebGL,
146080	149080	который, как я и говорил вам ранее,
149080	152080	он уже использоваться фактически веб-ресурсами не будет.
152080	154080	Технология мертва.
154080	156080	Она дальше развиваться не будет.
156080	158080	Если кого-то интересует данный документ,
158080	163080	вы можете загуглить, либо же просто обратиться к нашему курсу,
163080	166080	к хранилищу файлов и увидеть там данный документ
166080	170080	с его полной технической характеристикой.
170080	175080	Но нужно показать, как это работает по факту.
176080	179080	Есть такая страничка нашего чекера.
179080	183080	Вы можете также ее найти на сайте DetectExpert.
183080	188080	И здесь у нас имеется WebGPU Atomic Fingerprint.
188080	191080	То, о чем мы сейчас с вами и будем говорить.
191080	194080	Что это такое и зачем нам это нужно?
194080	198080	Дело в том, что в работе в WebGL,
198080	202080	когда мы смотрели, как работает WebGL,
202080	205080	мы понимали, что там производится какой-то рендеринг графики.
206080	210080	Но этот рендеринг графики можно было в принципе
210080	213080	без особых усилий подделать.
213080	217080	Чем, собственно говоря, пользовались браузерные антидетекты.
217080	219080	Что же с WebGPU?
219080	222080	Наша задача сейчас нажать на кнопку Collect Fingerprint.
222080	225080	И вот мы получаем наш фингерпринт.
225080	229080	Как мы видим, я сейчас хочу показать отдельный небольшой тест,
229080	234080	который очень важен будет по поводу загрузки.
234080	235080	Давайте посмотрим.
235080	240080	Давайте посмотрим сейчас на загрузку GPU при проведении данного теста.
240080	245080	Вот мы видим, что сейчас у нас уровень загрузки держится на уровне 40-50%
245080	248080	и да, плюс-минус в этих пределах.
248080	252080	Если мы нажимаем с вами, обновим страницу,
252080	255080	нажимаем на кнопку Collect Fingerprint,
255080	261080	мы не видим фактически никаких изменений сейчас на нашем графике.
261080	264080	То есть обнаружить данный тест невероятно сложно.
265080	267080	В его техническом плане.
267080	272080	Плюс ко всему этот тест не является, скажем так, ресурсоемким.
272080	277080	И это большой плюс для него, но большой минус для нас.
277080	281080	Как работает данный тест? Как происходит вычисление?
281080	285080	Мы запускаем так называемые Compute Shaders WebGPU.
285080	293080	И в этих шейдерах множество потоков параллельно делают так называемую процедуру Atomic Add.
293080	294080	По общему счету.
295080	301080	Поэтому этот называется, собственно, отпечаток у нас WebGPU Atomic Fingerprint.
301080	307080	И ваш GPU-планировщик, который находится на вашем ПК,
307080	314080	ваш физический тот, скажем так, элемент, который управляет вашей видеокартой и распределением ресурсов,
314080	321080	он распределяет эти ресурсы между потоками для вычисления вот этих Compute Shaders.
321080	325080	И благодаря тому, что на разных видеокартах,
325080	328080	этот планировщик отличается, плюс ко всему,
328080	333080	планировщик GPU имеет также отличие в драйверах.
333080	338080	То есть, иными словами, есть возможность отличить новые драйвера от старых драйверов.
338080	345080	И благодаря тому, что на разных системах этот планировщик будет работать по-разному,
345080	347080	в разных видеокартах, я имею в виду,
347080	354080	есть возможность вычислить пользователя, идентифицировать пользователя с невероятно высоким показателем.
355080	357080	И если говорить о точности, 70%.
357080	361080	70% не стоит думать, что это как-то мало.
361080	364080	Это действительно отличный показатель в данном случае.
364080	365080	Объясню почему.
365080	368080	Потому что при комбинации с дополнительными параметрами,
368080	370080	такими как тест производительности,
370080	373080	такими параметрами, как запрос юзер-агента,
373080	378080	мы можем идентифицировать устройства пользователя и понять, какой пользователь находится перед нами.
378080	383080	Плюс ко всему, данный тест великолепнейшим образом позволяет определить,
383080	385820	Имеется ли у нас встроенная видеокарта?
386400	389400	И используются ли ресурсы нашего ноутбука?
390640	393100	Ну, то есть, если мы используем ноутбук, а не десктопный ПК.
394080	397940	В частности, как обойти использование данного теста?
398640	402840	Использование данного теста, точнее технологию, которая используется в данном тесте,
402940	405500	можно обойти несколькими различными путями.
405660	408180	Некоторые из них правильные, некоторые неправильные.
408180	416540	Неправильные пути заключаются в том, что можно путем модифицирования исходного кода самого браузера
416540	420880	изменить распределение потоков.
422240	427940	То есть, иными словами, вместо использования, например, 10 потоков,
428420	433100	будет задана константа использования 12 потоков или 8 потоков.
433100	438100	Условно, я сейчас не буду к конкретным цифрам привязываться.
438760	443740	Данная технология, данная методика обхода этой технологии не является верной,
443820	449100	но, тем не менее, будет применима в ближайшее время на популярных публичных чекерах.
450060	456100	Ведь всего-навсего в несколько простейших операций можно обойти данную технологию.
456780	461320	Но я призываю вас не верить всему, что вы увидите на чекерах.
461320	465320	Объясню почему. Потому что рандомизация данного отпечатка,
466160	468160	если она будет выполнена не ресурсами,
468180	470180	а ресурсами браузера,
470380	472380	она великолепнейшим образом будет видна.
472380	477680	Потому что будет видно, какое количество потоков было задействовано в выполнении той или иной операции.
478180	484000	Каким образом можно данную операцию обмануть легально?
485160	487160	Как вы понимаете уже,
487560	493880	наш web gpu планировщик, точнее gpu планировщик, который использует технологию web gpu нашего браузера,
494460	497520	он чувствителен к режимам
498180	505580	распределения питания, это первое. Второе, к настройкам текущей видеокарты и, что немаловажно, к
506580	508880	настройкам работы в одном определенном приложении.
509700	511860	Иными словами, когда вы проверяете,
512740	520460	через, например, nvidia geforce control panel, когда вы проверяете какое-либо приложение, вы можете выдать ему ресурсы максимальной производительности,
520980	522520	либо же
522520	524840	максимальной визуальной составляющей.
525660	528140	Распределение, изменение распределения ресурсов в данном приложении,
528180	532100	в данном случае, будет влиять на то, как будет формироваться данный отпечаток.
533040	539360	Простыми словами, вы просто дали этому браузеру, например, больше ресурсов, у вас этот отпечаток изменился.
540120	545300	Можно поступить таким образом, можно поступить образом, немного другим, путем модификации
545780	551000	самих драйверов. Это более сложный вариант и применим он в большинстве случаев больше всего в
551760	557720	виртуальных машинах, потому что использование таких изменений на реальной машине может навредить вашей системе
558180	564040	и, плюс ко всему, вам придется переподписывать драйвера, что для пользователей сейчас не является актуальным.
565000	570680	Текущая версия, которую вы можете видеть сейчас на своих экранах, состоит всего-навсего из
571060	575260	небольшого количества строчек кода. Если мы посмотрим, здесь у нас всего-навсего
576000	582240	553 строчки, плюс еще вместе с оформлением. То есть, иными словами, данный нересурсоемкий
583080	587200	тест может находиться фактически на любом веб-ресурсе и
588180	589420	не замечено.
589420	591420	Есть ли какие-либо варианты
591580	599360	определения того, что используется данная технология? По факту, конечно же, есть. Это просто проверка через исходный код,
600520	602520	например,
602960	604960	навигатор GPU.
605000	613160	Если мы видим вот эту строчку, значит у нас, конечно же, используется технология веб-GPU. Но если исходный код скриптов,
613840	617840	либо же самой веб-страницы был обфусцирован, то мы можем не увидеть
618180	625880	такую строчку. Поэтому лично от себя, лично от себя, я рекомендую сделать следующее. Если у вас нет какого-либо
626340	627780	серьезного
627780	631880	деобфускатора кода, то проверить просто эффективность свою,
635240	639280	проверить свою эффективность путем отключения поддержки веб-GPU.
640060	642060	В том случае, если вы, например,
642620	648140	не уверены, что веб-ресурс использует данную технологию или не использует, или же у вас с ней
648540	656040	нет системы подмены. Как только система подмены у вас заработает, например, при использовании моего антидетектора, либо при использовании
656420	661060	браузерных антидетекторов, когда они реализуют данный функционал, тогда вы можете, в принципе,
661900	667200	вот эту опцию отключения, полного отключения веб-GPU забыть. На текущий момент хотелось бы
668860	672460	закончить следующим, что технология веб-GPU, в частности, вот этот отпечаток,
673580	675580	являются новейшими.
675780	678180	Если сама технология еще даже находится в
678380	683720	стадии экспериментов, потому что мы видим сейчас On-Safe Web-GPU Support, как нам и сообщает Chrome,
684400	689260	приблизительно к сентябрю-октябрю месяцу текущего года технология перестанет быть
690080	695620	экспериментальной и войдет уже в стабильную фазу, то отпечаток, который мы с вами увидели,
696640	698640	заработает фактически сразу же с
699080	707220	полной стабилизацией технологии веб-GPU. Соответственно, мы можем ожидать его использования на веб-ресурсах уже в
708180	709920	октябре-ноябре
709920	711360	текущего года,
711360	712560	что
712560	714420	довольно-таки
714420	717260	недалеко от нас, и поэтому вам нужно обязательно
718740	723060	знать об этом отпечатке, поскольку, если вы будете, например, в своем браузере
723940	731380	заявлять, что вы используете, например, видеокарту Nvidia RTX 2080, а по факту работаете на
731940	737680	ВПС-ке с антидетект браузером, где у вас вообще видеокарты нет, и, соответственно, этот тест будет проходить на
738180	739240	данных своих параметрах,
739240	746900	ну, в таком случае у вас могут быть проблемы с антифродом. Поэтому рекомендую сохранить себе данную информацию и
747440	750640	обязательно ознакомиться с кодом данного теста,
751240	755560	потому что нигде его сейчас вы не найдете. Это не какая-то,
756440	762500	скажем так, это не какой-то публичный чекер, взятый из гитхаба. В данном случае этот чекер был написан мной.
762940	767320	Так что на основании исследований, которые прошли в июне месяце,
768180	773720	самая свежайшая информация о реальном, действительном отпечатке WebGPU перед вами.
774220	782600	Обратите на нее внимание, потому что к концу года, текущего 25 года, она вам очень понадобится. Спасибо за внимание, с вами был Vector T13.
